agglomeration,0.35544142,0.6445586,62,1
blacebo,0.012526069,0.98747396,0,0
seans,0.3166625,0.68333757,0,0
Chablis,0.51397,0.48603,37,1
tomblike,0.8354506,0.16454941,2,1
tharmaceutical,0.01084387,0.9891561,0,0
hercurial,0.13771048,0.86228955,0,0
tides,0.9992834,0.0007166496,922,1
fodder,0.9974638,0.0025362005,1302,1
thansference,0.02825421,0.9717458,0,0
lomegranate,0.061021443,0.93897855,0,0
stranger's,0.3091949,0.6908051,145,1
shronicle,0.16582543,0.8341746,0,0
fercussion,0.017751118,0.9822489,0,0
hust,0.0035256273,0.9964743,0,0
gowerless,0.11822086,0.88177913,0,0
windmill,0.93772024,0.062279765,302,1
literal,0.95484287,0.045157112,2888,1
squalid,0.99316025,0.0068397014,125,1
bureaucracies,0.67701256,0.32298747,425,1
underlies,0.9994573,0.00054268417,215,1
juggernaut,0.9726178,0.027382132,3632,1
Rickens,0.7078074,0.2921926,0,0
dinning,0.068694405,0.93130565,0,0
spores,0.9825499,0.017450128,490,1
sown,0.98822683,0.011773199,269,1
vamp,0.83809066,0.16190933,693,1
Highmander,0.025076251,0.9749238,0,0
housecraft,0.36245176,0.6375482,0,1
misquoted,0.98960775,0.010392217,531,1
duburbs,0.013168986,0.98683095,0,0
lesbians,0.80962884,0.19037119,2758,1
giants,0.99885523,0.0011448049,4491,1
coupler,0.99525744,0.004742552,470,1
Kowapis,0.045288842,0.9547112,0,0
punchid,0.004881712,0.99511826,0,0
nacerate,0.059282493,0.9407176,0,0
depositions,0.97105354,0.028946472,245,1
Ukrainaan,0.014837551,0.98516244,0,0
Alexis,0.53013897,0.4698611,1464,1
aniok,0.00017380879,0.99982625,0,0
volatibity,0.04605301,0.95394695,0,0
mourners,0.8906484,0.109351605,117,1
sobbling,0.8938343,0.10616567,0,0
hapery,0.12004554,0.8799545,0,0
Gorgog,0.009048934,0.99095106,0,0
retina,0.9643099,0.03569015,1021,1
picking,0.98261124,0.017388752,8684,1
carbide,0.96518964,0.034810297,492,1
hour,0.99125063,0.008749383,46820,1
glint,0.9801718,0.019828264,812,1
Rome's,0.5622208,0.43777913,85,1
Omahi,0.009494489,0.9905055,0,0
barping,0.0036549536,0.9963451,0,0
crystallize,0.8689878,0.13101217,59,1
baccarat,0.9644962,0.035503816,148,1
pastoral,0.98227066,0.01772934,422,1
wardroob,0.015085256,0.9849148,0,0
plows,0.9989189,0.0010810883,154,1
hairspylist,0.16250451,0.8374955,0,0
unstaplex,0.10214271,0.8978573,0,0
pocket's,0.6360239,0.3639761,7,1
miled,0.011579644,0.98842037,0,0
everyone's,0.47702786,0.52297205,5641,1
chillet,0.2546787,0.74532133,0,0
voracioum,0.0053409655,0.994659,0,0
mincerity,0.5311962,0.46880373,0,0
ortagon,0.01118034,0.98881966,0,0
licissitudes,0.15734193,0.84265804,0,0
shoal,0.9909847,0.009015276,100,1
inpudent,0.008305726,0.9916943,0,0
Louis's,0.5689396,0.43106037,438,1
vagnificent,0.013381299,0.9866187,0,0
attacked,0.9980773,0.0019226887,8489,1
Anglophobia,0.7791057,0.22089422,6,1
ledora,0.5808246,0.41917545,0,0
bulldozer,0.99909055,0.0009095122,307,1
enirgy,0.0022178912,0.9977822,0,0
crumbling,0.9977793,0.0022206763,553,1
immobality,0.047711596,0.95228845,0,0
thept,0.045710023,0.95429,0,0
steamer,0.98127246,0.018727524,292,1
Hebrew,0.34644148,0.65355855,6517,1
benefit,0.99642664,0.0035733383,30754,1
slace,0.039661076,0.96033895,0,0
thickens,0.96467274,0.0353273,224,1
forceful,0.99282986,0.0071701887,675,1
hoos,0.2477822,0.75221777,0,0
egoasm,0.016337024,0.98366296,0,0
skindiving,0.44491026,0.5550897,1,1
ghink,0.065578505,0.9344215,0,0
seekaboo,0.095056705,0.9049433,0,0
numerator,0.94380194,0.056198016,130,1
dilkshake,0.20324221,0.7967578,0,0
maints,0.9943415,0.0056585157,0,0
proudly,0.8949433,0.105056636,2333,1
bloth,0.18528607,0.8147139,0,0
disjoint,0.9753857,0.024614226,180,1
blissful,0.98872745,0.011272507,423,1
darning,0.76720583,0.23279418,51,1
sheerio,0.3041541,0.6958459,0,0
sonfines,0.0052438267,0.9947562,0,0
outcuste,0.005811336,0.99418867,0,0
chrysanthemum,0.96795124,0.032048736,90,1
mall,0.9554955,0.044504557,7767,1
knighthood,0.8280797,0.17192033,121,1
nominate,0.9433696,0.056630347,1338,1
youngster,0.96868,0.03131996,508,1
dodge,0.88903755,0.11096247,6587,1
taxable,0.9299995,0.07000055,1526,1
defond,0.15322663,0.8467734,0,0
waive,0.9999634,3.6628782e-05,694,1
allot,0.8884709,0.11152908,479,1
otchards,0.012393749,0.9876062,0,0
borale,0.004539946,0.99546,0,0
sorches,0.037868947,0.962131,0,0
melegated,0.0008915675,0.9991084,0,0
canonisk,0.0044211377,0.9955788,0,0
untraized,0.0022915427,0.99770844,0,0
punctuated,0.9824318,0.017568141,452,1
antithesis,0.97214,0.027859988,392,1
defeatists,0.9537934,0.046206567,6,1
eppressions,0.013120345,0.98687965,0,0
harsher,0.99262804,0.007372007,405,1
ritualastic,0.013699834,0.9863002,0,0
pliffening,0.009704484,0.9902955,0,0
herbs,0.99570626,0.0042938087,2416,1
erunciated,0.0032018307,0.9967982,0,0
catereng,0.0053164144,0.99468356,0,0
pethify,0.0013455772,0.99865437,0,0
instil,0.99396235,0.006037662,50,1
splendiferoos,0.043672666,0.9563274,0,0
raceway,0.9850219,0.014978157,386,1
gialogue,0.0065123076,0.9934877,0,0
earthly,0.9695758,0.030424228,959,1
flueds,0.032444138,0.9675559,0,0
whippersnapper,0.30247685,0.6975232,223,1
oftentimes,0.92524886,0.07475107,464,1
tersely,0.6189814,0.3810186,81,1
arouse,0.9758114,0.024188548,475,1
tolerate,0.9960979,0.0039020104,3816,1
pickedness,0.3940399,0.6059601,0,0
oubraged,0.0035990877,0.99640095,0,0
fashing,0.6067233,0.3932767,0,0
generosity,0.9543558,0.045644257,754,1
dessert,0.99823254,0.0017674884,1385,1
liberals,0.92308676,0.07691331,8365,1
tugged,0.9794262,0.020573864,481,1
diversification,0.96020454,0.039795432,480,1
citizenship,0.9513989,0.048601113,9344,1
hurts,0.97611904,0.023880947,5528,1
umavoidably,0.008066687,0.9919333,0,0
cartles,0.030473663,0.9695264,0,0
who'd,0.8903412,0.10965879,2412,1
greenleaf,0.7766864,0.22331367,237,1
buoyed,0.99527377,0.0047263056,69,1
fielk's,0.31598035,0.6840197,0,0
descending,0.98979086,0.010209146,1209,1
hig,0.03029491,0.96970505,0,0
phosphorous,0.92454046,0.07545949,111,1
utshakable,0.003497022,0.996503,0,0
tripods,0.9833103,0.016689751,232,1
nabulations,0.027443465,0.9725565,0,0
dustpan,0.755317,0.24468301,10,1
incongruous,0.9495159,0.050484188,205,1
Angemo's,0.094924696,0.9050753,0,0
symposium,0.95461667,0.045383394,5670,1
active,0.9992023,0.0007977389,35565,1
intends,0.9974552,0.0025448522,2321,1
malk,0.01926799,0.980732,0,0
egaliturian,0.004443553,0.9955564,0,0
phen,0.023718216,0.9762817,0,0
scowstorm,0.1645555,0.8354445,0,0
alien,0.9835787,0.01642136,21215,1
churning,0.9551632,0.04483677,448,1
addange,0.0017522192,0.99824786,0,0
koor,0.003010179,0.99698985,0,0
elic,0.04962198,0.95037806,0,0
rhinestone,0.93237334,0.06762667,69,1
magically,0.9179193,0.08208072,1449,1
lute,0.9261907,0.07380928,349,1
pharacterizes,0.2674166,0.73258346,0,0
clating,0.01720768,0.9827923,0,0
flars,0.01584954,0.9841504,0,0
rides,0.99844235,0.001557634,3950,1
welts,0.95185274,0.048147283,311,1
hedged,0.9153472,0.084652744,86,1
papaya,0.8259964,0.1740036,201,1
accomplaces,0.99771655,0.0022835105,0,0
briests,0.002495643,0.9975044,0,0
psychological,0.99555403,0.0044459286,7440,1
vortherner,0.05572149,0.94427854,0,0
garbed,0.9313307,0.06866933,23,1
abacus,0.9792626,0.020737374,513,1
convectop,0.62219036,0.3778096,0,0
satisfying,0.98999304,0.010006969,2767,1
transgress,0.99667114,0.0033288463,112,1
narrow,0.9979473,0.0020527295,10049,1
arising,0.9998229,0.00017713572,1846,1
gehicular,0.05251483,0.94748515,0,0
endeavoted,0.4505356,0.5494644,0,0
tenience,0.0073618283,0.99263823,0,0
qualification,0.97113174,0.028868288,2037,1
employer,0.9997683,0.00023169836,27757,1
sopranos,0.8784691,0.121530905,124,1
lassenger,0.041543707,0.9584563,0,0
sermopize,0.0036712182,0.9963288,0,0
squeamishness,0.5954702,0.40452978,24,1
thermoelechric,0.009483724,0.99051625,0,0
flizzards,0.0400771,0.9599229,0,0
ubsophisticated,0.013399164,0.9866008,0,0
publicist,0.27215108,0.72784895,190,1
dricked,0.00085339526,0.9991466,0,0
brute,0.97497696,0.025023008,2816,1
regain,0.9967044,0.003295652,1878,1
begitimately,0.008112068,0.991888,0,0
Dane,0.5522667,0.44773325,1172,1
skipping,0.9857201,0.014279968,1484,1
seitgeist,0.18026175,0.81973827,0,0
recant,0.97975725,0.020242734,176,1
saves,0.9966808,0.003319232,6359,1
compulsion,0.99541664,0.0045833727,837,1
durial,0.045019817,0.9549802,0,0
ahailed,0.0015965576,0.9984035,0,0
catchek's,0.4605566,0.5394434,0,0
painting,0.9428109,0.05718909,5514,1
thrinted,0.005055178,0.9949449,0,0
mupplying,0.15680236,0.84319764,0,0
taxpoyers,0.06758312,0.9324169,0,0
kilometey,0.26571035,0.7342896,0,0
glimpses,0.99981445,0.00018558197,372,1
Mexicans,0.5728669,0.42713305,1325,1
lottages,0.031590614,0.96840936,0,0
madman,0.97418016,0.025819845,1332,1
spleen,0.9763718,0.023628147,19535,1
aifed,0.034575097,0.9654249,0,0
Risces,0.32548213,0.67451787,0,0
leasonable,0.1338341,0.8661659,0,0
crelled,0.0380078,0.96199226,0,0
astrolaze,0.12964423,0.8703557,0,0
daking,0.040373307,0.9596267,0,0
perchance,0.9358464,0.064153604,353,1
paraphruses,0.035370223,0.9646298,0,0
rainier,0.8297499,0.1702501,192,1
troopship,0.9888614,0.011138628,7,1
Spanish,0.5896333,0.41036665,12577,1
gubsoil,0.08276496,0.9172351,0,0
unmolusted,0.011810911,0.9881891,0,0
dopping,0.03942148,0.9605785,0,0
tharming,0.008090694,0.9919093,0,0
crudely,0.9052217,0.09477825,301,1
systematized,0.9970843,0.0029156765,40,1
cerebrate,0.946511,0.05348895,104,1
herbal,0.9406686,0.059331365,2089,1
policemen's,0.9681262,0.031873886,24,1
outdoor,0.9998721,0.00012794718,4413,1
Gillesmie,0.05851061,0.94148934,0,0
aquamarine,0.8982308,0.101769194,84,1
examined,0.97576153,0.024238447,4425,1
aporementioned,0.009882897,0.99011713,0,0
Fephistopheles,0.55228674,0.4477133,0,0
tags,0.9678004,0.032199696,3768,1
blowpipe,0.9911459,0.008854115,13,1
clamoring,0.98731846,0.012681507,263,1
deups,0.49430907,0.50569093,0,0
trovided,0.11263166,0.8873683,0,0
blarch,0.006187311,0.9938127,0,0
aunience,0.0043162615,0.9956838,0,0
gava,0.00088331726,0.9991167,0,0
doltergeist,0.44430882,0.5556912,0,0
mizard,0.121638,0.87836194,0,0
unease,0.99362105,0.006378887,163,1
chigger,0.8755336,0.124466375,5,1
pacancies,0.02927485,0.9707252,0,0
gratifyingly,0.8114821,0.18851796,5,1
comments,0.98942834,0.010571681,76991,1
mowhere,0.27978802,0.720212,0,0
esonerated,0.056532923,0.943467,0,0
discern,0.9975949,0.0024051424,1056,1
begs,0.9978769,0.002123133,1175,1
kinky,0.99223137,0.007768545,1591,1
violinists,0.86143637,0.13856365,207,1
ranishing,0.005900526,0.9940995,0,0
burdens,0.99659866,0.0034013905,664,1
precuncts,0.692016,0.307984,0,0
autumn,0.97762907,0.02237095,3168,1
jads,0.0009030424,0.999097,0,0
Indochika,0.36102045,0.63897955,0,0
slead,0.01804353,0.9819565,0,0
balked,0.98951775,0.0104821995,225,1
spectromuter,0.0068355724,0.99316436,0,0
isdictment,0.8663552,0.1336448,0,0
ecret,0.004348216,0.9956518,0,0
bindictive,0.03719168,0.9628083,0,0
guideliles,0.008078604,0.9919214,0,0
centrifuge,0.98918074,0.010819276,130,1
commanding,0.99164927,0.008350766,1411,1
leaped,0.9959692,0.004030831,619,1
climpsed,0.8630977,0.13690232,0,0
transcendental,0.98824173,0.0117582055,1958,1
manages,0.99610764,0.0038924096,3440,1
chop,0.9098712,0.09012874,2331,1
admirer,0.9919443,0.008055725,417,1
quietness,0.9840024,0.015997507,113,1
resins,0.8881816,0.11181839,399,1
payroll,0.9999449,5.5059703e-05,3274,1
pridal,0.006994228,0.9930058,0,0
sustain,0.99952614,0.00047384776,3108,1
poroos,0.00035645187,0.99964356,0,0
aircuthion,0.031796146,0.96820384,0,0
classifiable,0.98522675,0.014773215,38,1
pest,0.9256393,0.07436065,1075,1
roncommittally,0.041593198,0.9584068,0,0
intertwined,0.9996573,0.00034278445,497,1
gripped,0.9940771,0.0059228996,772,1
hevolving,0.015612626,0.9843874,0,0
determonant,0.006356685,0.9936433,0,0
limping,0.9307744,0.06922555,218,1
chased,0.9913981,0.008601939,1328,1
Crovence,0.5337298,0.46627018,0,0
broadly,0.9966348,0.0033651937,1385,1
manger,0.69858474,0.3014153,419,1
incompetent,0.9952943,0.0047057364,2224,1
weariness,0.9129537,0.08704636,185,1
dealer,0.99891174,0.0010882097,17655,1
prackdown,0.06827112,0.93172884,0,0
principles,0.99798524,0.002014715,14878,1
intensaty,0.004951873,0.9950481,0,0
enamelled,0.9947249,0.005275095,12,1
titmeuse,0.01971082,0.98028916,0,0
pronominal,0.90295583,0.0970441,2,1
Falvary,0.55406815,0.44593182,0,0
hollicking,0.06630301,0.933697,0,0
ponestly,0.05177729,0.94822276,0,0
subcommittee,0.978369,0.021631036,1686,1
whereas,0.9657786,0.034221433,11500,1
hereto,0.9901153,0.009884727,165,1
trinket,0.9416054,0.058394644,59,1
medress,0.2339418,0.7660582,0,0
hystems,0.043695148,0.9563049,0,0
heceiving,0.023327228,0.97667277,0,0
arrowroog,0.006056647,0.9939434,0,0
unortholox,0.2813514,0.71864855,0,0
exponent,0.9994198,0.0005802081,803,1
trunk,0.99661875,0.0033812837,3272,1
rote,0.642965,0.35703498,394,1
chalky,0.9915746,0.008425386,97,1
oomph,0.875281,0.12471901,135,1
dookcases,0.018580608,0.98141944,0,0
unfald,0.098507635,0.90149236,0,0
vewsletters,0.1261916,0.87380844,0,0
bliss,0.954202,0.045798045,2218,1
delinquents,0.9863581,0.013641832,107,1
sermun,7.7290286e-05,0.99992275,0,0
hynchronous,0.03203049,0.96796954,0,0
ensumbles,0.05957388,0.9404262,0,0
crounds,0.057194076,0.9428059,0,0
etcapee,0.027959172,0.9720408,0,0
saddened,0.99197257,0.0080274325,613,1
truch's,0.012697387,0.98730266,0,0
mundials,0.13911188,0.86088806,0,0
bactically,0.041427445,0.9585725,0,0
fempest,0.16694744,0.8330526,0,0
dictioniry's,0.11938342,0.88061655,0,0
athletic,0.97451156,0.025488503,3739,1
ocular,0.9909889,0.009011159,234,1
phranger,0.046841096,0.953159,0,0
Siegfriad,0.55445296,0.445547,0,0
slite,0.008922484,0.99107754,0,0
deitoes,0.0047630435,0.9952369,0,0
templed,0.81538063,0.18461941,0,0
uranium,0.91047007,0.08952992,1558,1
circumstantian,0.05394153,0.9460585,0,0
collectivize,0.66134816,0.33865187,4,1
hunters,0.9977641,0.0022358596,3403,1
bontested,0.05847339,0.94152665,0,0
titha,0.5708302,0.42916983,0,0
hoses,0.99183017,0.008169811,1033,1
hit's,0.4718777,0.5281223,43,1
mated,0.9987098,0.0012901993,371,1
exchanging,0.9681916,0.03180832,2148,1
pirders,0.0044848793,0.99551517,0,0
credated,0.93949467,0.060505327,0,0
silently,0.98620063,0.013799289,2228,1
lendered,0.1364238,0.8635762,0,0
singer's,0.69095683,0.30904314,257,1
eracting,0.0054922765,0.99450773,0,0
wallaby,0.96385926,0.03614074,65,1
fap,0.07086247,0.9291376,0,0
miniatures,0.9747707,0.025229283,1649,1
deplored,0.9957967,0.0042033917,85,1
ubcoming,0.02534599,0.97465396,0,0
superficiality,0.8099872,0.1900128,85,1
predecessor,0.9722535,0.027746454,1098,1
invasive,0.9168986,0.08310144,542,1
gestraint,0.0077278814,0.99227214,0,0
undecorazed,0.13528217,0.86471784,0,0
unwinted,0.7220367,0.27796328,0,0
defiat,0.020770825,0.9792292,0,0
receding,0.98508215,0.014917858,248,1
electronic,0.9711902,0.028809717,59636,1
difficult,0.9971476,0.0028523346,52555,1
tanished,0.0037992443,0.99620074,0,0
vertebrate,0.95204043,0.047959644,368,1
ventilated,0.9988405,0.0011595457,238,1
plux,0.22247288,0.77752715,0,0
undemonstrative,0.96528816,0.034711868,3,1
tiring,0.9496968,0.050303258,756,1
sackets,0.10648619,0.8935138,0,0
applying,0.9830755,0.016924437,8147,1
sleik,0.009671678,0.9903284,0,0
romicide,0.13442561,0.8655743,0,0
abazingly,0.020566996,0.97943306,0,0
cuckold,0.99827933,0.001720711,10,1
weakens,0.87772083,0.12227915,404,1
homesteads,0.8203847,0.17961533,41,1
fralltime,0.2947089,0.7052911,0,0
medicine,0.9491535,0.050846547,19795,1
Lewis,0.041658252,0.9583418,15312,1
traveleg,0.047146697,0.9528533,0,0
drivol,0.006148168,0.9938518,0,0
atmonish,0.018844925,0.9811551,0,0
intruding,0.99660826,0.003391746,237,1
menison,0.6028128,0.39718717,0,0
epigrach,0.0011203486,0.9988796,0,0
spoil,0.9773661,0.022633916,1771,1
amputated,0.9906369,0.009363075,273,1
starch,0.9725275,0.027472455,626,1
inheruted,0.10342987,0.89657015,0,0
bariability,0.019264122,0.9807359,0,0
cashable,0.8305402,0.16945978,12,1
surefire,0.8533787,0.14662123,115,1
hood's,0.5588693,0.44113067,95,1
sable,0.9947366,0.0052633556,1044,1
carliament,0.032938212,0.96706176,0,0
governance,0.96132064,0.03867931,632,1
swiped,0.9984238,0.0015762189,252,1
authentic,0.9982223,0.0017777204,3223,1
rulks,0.018600808,0.98139924,0,0
frowchart,0.0010812965,0.9989188,0,0
golden,0.9998696,0.00013037995,17531,1
crippled,0.9716421,0.02835787,1523,1
fubnormal,0.063516505,0.9364835,0,0
freeways,0.98752314,0.012476833,408,1
pridgehead,0.011759653,0.98824036,0,0
applaimed,0.0029580756,0.9970419,0,0
sleuthing,0.88306093,0.11693913,66,1
marauder,0.9901335,0.009866469,379,1
munny,0.7737661,0.22623391,0,0
sunbaked,0.9818955,0.01810455,2,1
getain,0.016803507,0.9831965,0,0
raid,0.9999511,4.8859743e-05,6762,1
Miller's,0.5545935,0.44540656,671,1
bakery,0.99702746,0.002972536,544,1
reappraisal,0.96909386,0.030906191,87,1
Simpson's,0.7024667,0.29753327,605,1
reinterpreted,0.9939296,0.0060703256,76,1
sill,0.993668,0.0063319574,439,1
Germany,0.6121824,0.38781762,42638,1
preordain,0.90669245,0.093307585,0,1
blagued,0.02683253,0.9731674,0,0
loses,0.99378234,0.006217712,5624,1
clobbers,0.9781724,0.021827616,52,1
impersonally,0.82726765,0.17273232,41,1
enoke,0.1291807,0.87081933,0,0
narefree,0.0024292876,0.9975707,0,0
hacaroon,0.016307954,0.98369205,0,0
reinforce,0.97519726,0.02480272,1566,1
bositions,0.004292832,0.9957072,0,0
confining,0.9952631,0.0047368435,344,1
lamed,0.016967487,0.9830325,0,0
amorality,0.9633364,0.036663588,60,1
powls,0.01671637,0.98328364,0,0
ottupations,0.0061094537,0.9938905,0,0
sebutante,0.103201576,0.8967985,0,0
jurisprudent,0.62752175,0.37247828,2,1
restaurants,0.998645,0.0013549681,5250,1
francing,0.027033785,0.9729662,0,0
chilly,0.9894253,0.010574724,635,1
hsychic,0.021189217,0.9788108,0,0
titosis,0.18572077,0.81427926,0,0
computafional,0.001532758,0.99846727,0,0
offiliated,0.032101255,0.9678987,0,0
exhalation,0.9851306,0.014869425,93,1
sangria,0.864594,0.13540608,1136,1
pilation,0.07889607,0.92110395,0,0
inexorable,0.9846333,0.0153667275,150,1
disappointment,0.9975973,0.0024027263,2259,1
botoriety,0.01808506,0.9819149,0,0
swatter,0.75851125,0.24148872,39,1
difficalty,0.013107078,0.986893,0,0
Eddie,0.48409143,0.51590854,8537,1
operetic,0.14357339,0.8564266,0,0
gairbreadth,0.010956787,0.98904324,0,0
ragic,0.011968269,0.98803174,0,0
Geraldune,0.075796895,0.9242031,0,0
ubtimate,0.09904484,0.9009552,0,0
rebate,0.99165523,0.008344786,1217,1
leitmotif,0.9915782,0.008421797,11,1
Aquinas,0.2558408,0.7441592,359,1
