kitty,4116,1,4.426329997979133,HF,0.9983637,0.0016363389
catalytic,612,1,2.1949241291364032,LF,0.9765213,0.02347868
occut,0,0,0.0,NW,0.052743897,0.9472561
elpressly,0,0,0.0,NW,0.009307432,0.99069256
furists,0,0,0.0,NW,0.7964811,0.20351894
mentencing,0,0,0.0,NW,0.8327135,0.1672865
arises,2908,1,3.0242279019674285,HF,0.9980123,0.001987691
rantasies,0,0,0.0,NW,0.9049531,0.095046856
harmonies,590,1,2.4679254012001413,LF,0.99540126,0.0045986716
five,62706,1,5.454965688179408,HF,0.96734434,0.032655664
geinous,0,0,0.0,NW,0.2712422,0.7287578
visitors,4376,1,3.996842101477796,HF,0.997474,0.0025260048
helm,4959,1,3.729584704964848,HF,0.9872339,0.0127661275
trimacy,0,0,0.0,NW,0.13993494,0.86006504
partacipant,0,0,0.0,NW,0.012468434,0.9875316
educated,7576,1,3.74362057766875,HF,0.9991295,0.000870508
expedience,59,1,2.136932182158717,LF,0.96964294,0.030357035
chivalrous,84,1,2.5705877430972888,LF,0.97582746,0.024172526
rockel,0,0,0.0,NW,0.039089344,0.9609107
victigizution,0,0,0.0,NW,0.010704362,0.98929566
sleers,0,0,0.0,NW,0.0134095065,0.9865905
greezer,0,0,0.0,NW,0.6545108,0.34548923
laughty,0,0,0.0,NW,0.19379756,0.8062024
surrogate,457,1,3.2741053751840283,HF,0.88883585,0.11116411
amplitode,0,0,0.0,NW,0.49143657,0.50856346
woo,1986,1,3.8283925847159903,HF,0.109317236,0.89068276
nationals,2556,1,3.2412241487893727,HF,0.4962434,0.5037566
wainscot,0,1,1.7689553968641223,LF,0.32205442,0.67794555
mohair,90,1,2.4057774944512964,LF,0.10359719,0.8964028
scram,103,1,3.547106647247766,HF,0.8403209,0.15967914
sie,0,0,0.0,NW,0.37194014,0.6280599
donservatism,0,0,0.0,NW,0.7304653,0.26953474
proposal,18999,1,3.944080483147783,HF,0.9954335,0.0045664757
wept,406,1,3.1491666385757284,HF,0.9745004,0.025499525
elder,8324,1,3.848136642911747,HF,0.99620146,0.003798524
washstand,0,1,1.7689553968641223,LF,0.924966,0.07503405
scenarios,3383,1,3.2056479945281766,HF,0.9776618,0.022338226
beggae,0,0,0.0,NW,0.031167349,0.9688326
cenopause,0,0,0.0,NW,0.17485684,0.8251431
wrinklo,0,0,0.0,NW,0.18914205,0.810858
greets,434,1,2.653561978162053,LF,0.8454224,0.15457764
skipping,1484,1,3.511942230184515,HF,0.99823207,0.0017679696
decree,2144,1,3.28746933674201,HF,0.9984968,0.0015032543
experientialby,0,0,0.0,NW,0.63497394,0.365026
splattered,346,1,2.9908041464804787,LF,0.962167,0.037833
illegamity,0,0,0.0,NW,0.10401491,0.89598507
noticed,37506,1,4.620621342498994,HF,0.9932086,0.006791372
polluvant,0,0,0.0,NW,0.025465192,0.97453487
drives,43187,1,4.154561670462435,HF,0.99635726,0.0036427074
rustproof,21,1,1.5928641378084412,LF,0.83644664,0.16355339
freel,0,0,0.0,NW,0.04935696,0.950643
squirfed,0,0,0.0,NW,0.16012606,0.83987397
Carthabe,0,0,0.0,NW,0.055747278,0.9442527
Nixin,0,0,0.0,NW,0.1522441,0.84775585
sounden,0,0,0.0,NW,0.5236196,0.47638044
places,47580,1,4.724322397914966,HF,0.9795772,0.020422893
walkways,121,1,1.8938941334724222,LF,0.98592466,0.014075375
psyche,1430,1,3.44105325479984,HF,0.9984493,0.0015506854
bidiness,0,0,0.0,NW,0.6722725,0.32772753
dulcimer,359,1,2.0699853925281033,LF,0.90015256,0.099847496
net,117269,1,4.191654644571556,HF,0.6878498,0.3121502
extenuate,9,1,1.5928641378084412,LF,0.64361006,0.35638997
theolegian,0,0,0.0,NW,0.04621876,0.95378125
befubble,0,0,0.0,NW,0.42010808,0.579892
Asie,0,0,0.0,NW,0.08832207,0.9116779
drofts,0,0,0.0,NW,0.01851229,0.98148775
trinket,59,1,2.860035866211455,LF,0.8870974,0.11290253
loves,10791,1,4.859566104692529,HF,0.9995414,0.00045862497
entombed,219,1,2.4679254012001413,LF,0.92521685,0.07478311
mediator,695,1,2.4959541248003845,LF,0.88726276,0.11273725
agar,804,1,1.5928641378084412,LF,0.6229106,0.3770894
impress,2612,1,4.008671865443985,HF,0.9921834,0.007816555
matchung,0,0,0.0,NW,0.7048108,0.2951892
forts,320,1,2.614053436878379,LF,0.99177694,0.008223013
nallet,0,0,0.0,NW,0.011478835,0.9885211
crowd,12988,1,4.572184835190466,HF,0.99479526,0.0052047763
ralatable,0,0,0.0,NW,0.15333001,0.84667
istrovert,0,0,0.0,NW,0.041423347,0.9585767
fattling,0,0,0.0,NW,0.09010759,0.9098924
saloon,541,1,3.711789890634218,HF,0.94620126,0.053798735
basemonts,0,0,0.0,NW,0.007450016,0.99255
anks,0,0,0.0,NW,0.027355615,0.9726443
tribupe's,0,0,0.0,NW,0.01925767,0.98074234
disappointmunt,0,0,0.0,NW,0.034333814,0.9656662
Buchanuf,0,0,0.0,NW,0.004075623,0.99592435
Balineke,0,0,0.0,NW,0.094731934,0.9052681
zailing,0,0,0.0,NW,0.040633634,0.9593663
kinetic,1449,1,2.8103480820223474,LF,0.9971078,0.0028922544
eruption,2905,1,2.614053436878379,LF,0.9917631,0.008236862
verciless,0,0,0.0,NW,0.47584307,0.52415687
heased,0,0,0.0,NW,0.18595776,0.8140422
nustproof,0,0,0.0,NW,0.7500089,0.24999107
woy's,0,0,0.0,NW,0.07730036,0.9226997
omat,0,0,0.0,NW,0.016588144,0.9834118
jocunduty,0,0,0.0,NW,0.009036201,0.9909638
thickens,224,1,2.8103480820223474,LF,0.92049307,0.0795069
relaxation,1658,1,3.20031916102311,HF,0.99003965,0.009960372
albatross,535,1,2.9046179988641954,LF,0.9580879,0.041912053
brivolous,0,0,0.0,NW,0.29976645,0.7002335
fatural,0,0,0.0,NW,0.050087914,0.9499121
rithograph,0,0,0.0,NW,0.16580066,0.83419937
strikepreaker,0,0,0.0,NW,0.052264813,0.9477352
unconquerable,54,1,1.8938941334724222,LF,0.9695398,0.03046011
faily,0,0,0.0,NW,0.25872448,0.74127555
huit,0,0,0.0,NW,0.022874087,0.9771259
facing,9027,1,4.031406486594552,HF,0.9960064,0.003993583
standpoint,2854,1,3.130683232881715,HF,0.9751222,0.02487774
cirthless,0,0,0.0,NW,0.37876326,0.62123674
clethora,0,0,0.0,NW,0.5489121,0.4510879
technicality,441,1,3.084225831642714,HF,0.9356298,0.06437021
medieval,4207,1,3.4736777300892325,HF,0.99182737,0.008172637
geasoned,0,0,0.0,NW,0.018313216,0.98168683
individuals,40358,1,3.6440166602558226,HF,0.76499754,0.23500252
introdupes,0,0,0.0,NW,0.12587751,0.87412244
lavish,508,1,2.8938941334724224,LF,0.90988183,0.09011817
lawing,0,0,0.0,NW,0.025822747,0.97417724
iljecting,0,0,0.0,NW,0.039962545,0.9600375
thoroughly,7520,1,3.679223968483189,HF,0.98219657,0.017803414
prittle,0,0,0.0,NW,0.1324616,0.8675384
poodwink,0,0,0.0,NW,0.024807066,0.97519296
mib,0,0,0.0,NW,0.30473498,0.69526505
psychotic,1525,1,3.806381894804746,HF,0.9970739,0.0029261198
resainers,0,0,0.0,NW,0.42088866,0.57911134
surtad,0,0,0.0,NW,0.04250374,0.9574962
trathful,0,0,0.0,NW,0.42360064,0.5763993
agquiesced,0,0,0.0,NW,0.9282238,0.07177622
hurthermore,0,0,0.0,NW,0.70675826,0.2932417
winger,553,1,2.7231979063034473,LF,0.90285003,0.09714993
collapsed,2367,1,3.754232140043416,HF,0.9996247,0.00037524858
bismounted,0,0,0.0,NW,0.03988241,0.9601176
larrisoned,0,0,0.0,NW,0.016282288,0.98371774
compulsidaty,0,0,0.0,NW,0.04831524,0.9516847
pramped,0,0,0.0,NW,0.4862078,0.5137922
bortification,0,0,0.0,NW,0.61555713,0.38444284
avenues,1162,1,2.7831958359787325,LF,0.9982601,0.0017399349
tuller,0,0,0.0,NW,0.020420102,0.9795799
reflect,15241,1,3.622247915493651,HF,0.9903824,0.009617647
garland,1083,1,3.3410521648146414,HF,0.94324416,0.056755826
glating,0,0,0.0,NW,0.3737156,0.6262844
squirting,604,1,2.7068074901152777,LF,0.8718397,0.1281603
landit,0,0,0.0,NW,0.0567852,0.9432148
fiscard,0,0,0.0,NW,0.10305784,0.8969422
piecemeal,267,1,2.136932182158717,LF,0.93560296,0.06439702
screwy,537,1,3.2508755344655533,HF,0.7361674,0.2638326
fervency,4,1,1.5928641378084412,LF,0.8383139,0.16168611
admitted,8428,1,3.962079995218584,HF,0.9974981,0.002501894
eyelashes,305,1,3.0911746915980416,HF,0.9843389,0.015661038
bociferousness,0,0,0.0,NW,0.09747385,0.90252614
pondolier,0,0,0.0,NW,0.039489325,0.9605106
dilute,906,1,2.592864137808441,LF,0.9402749,0.059725113
hoist,531,1,3.3171400074092303,HF,0.97280306,0.027196923
sorbet,32,1,2.4679254012001413,LF,0.3946771,0.6053229
psychotherapy,821,1,2.672045383856066,LF,0.8560328,0.14396721
totion,0,0,0.0,NW,0.049551673,0.9504483
humidoty,0,0,0.0,NW,0.032613818,0.9673862
climaxed,253,1,1.9908041464804787,LF,0.951748,0.04825199
fashions,924,1,2.9450466559198034,LF,0.93378466,0.066215344
bation,0,0,0.0,NW,0.029760914,0.97023916
pestive,0,0,0.0,NW,0.639754,0.360246
within,120308,1,4.771553377584031,HF,0.98836875,0.011631284
genialihy,0,0,0.0,NW,0.0073793684,0.9926206
housetops,27,1,1.9908041464804787,LF,0.9323377,0.06766226
foundatoan's,0,0,0.0,NW,0.02674399,0.973256
lorbet,0,0,0.0,NW,0.03180791,0.9681921
disliked,1083,1,2.754232140043416,LF,0.9977977,0.0022023115
preads,0,0,0.0,NW,0.4996342,0.50036573
dreams,23464,1,4.808501701243503,HF,0.9928076,0.0071923337
hesotated,0,0,0.0,NW,0.010301103,0.98969895
assigns,835,1,2.3710153881920846,LF,0.99833363,0.0016663807
fairway,413,1,2.6897741508164974,LF,0.8944453,0.10555466
magnesia,51,1,2.437962177822698,LF,0.3533572,0.6466428
notions,2972,1,3.2161134282063415,HF,0.9954738,0.00452616
poftwood,0,0,0.0,NW,0.13510002,0.8649
reforlism,0,0,0.0,NW,0.32070953,0.6792905
gyself,0,0,0.0,NW,0.013029661,0.9869703
trutted,0,0,0.0,NW,0.06102522,0.93897474
comprising,880,1,1.9908041464804787,LF,0.99659246,0.0034075528
invertebrate,173,1,1.5928641378084412,LF,0.79734194,0.20265807
open,145040,1,5.505139348307253,HF,0.96351165,0.036488403
glaringly,142,1,1.9908041464804787,LF,0.6926585,0.30734158
strop,0,0,0.0,NW,0.01767931,0.98232067
horrify,32,1,2.1949241291364032,LF,0.9274747,0.07252524
leadles,0,0,0.0,NW,0.10401663,0.8959834
countenance,326,1,2.882898749170959,LF,0.9514692,0.048530776
drank,2224,1,4.109399511704241,HF,0.9357776,0.06422239
skamped,0,0,0.0,NW,0.12376968,0.87623024
atchdiocese,0,0,0.0,NW,0.038503617,0.9614964
collective,7630,1,3.381739253583858,HF,0.77852744,0.22147253
torass,0,0,0.0,NW,0.047988333,0.95201164
shrenology,0,0,0.0,NW,0.43643266,0.56356734
lurching,81,1,1.5928641378084412,LF,0.69685423,0.30314577
belongang,0,0,0.0,NW,0.017657757,0.9823422
brovisions,0,0,0.0,NW,0.5198925,0.4801075
ascertained,400,1,2.4679254012001413,LF,0.9380792,0.061920766
hypothalavic,0,0,0.0,NW,0.19166331,0.80833673
glastically,0,0,0.0,NW,0.055534203,0.94446576
disintegratipe,0,0,0.0,NW,0.20475271,0.7952473
crate,2138,1,3.614053436878379,HF,0.9905343,0.009465663
snisky,0,0,0.0,NW,0.025538594,0.9744614
vocal,5625,1,3.4736777300892325,HF,0.9105276,0.08947236
breoccupations,0,0,0.0,NW,0.049357884,0.95064217
cegiment,0,0,0.0,NW,0.023415681,0.97658426
unwholesome,73,1,2.136932182158717,LF,0.7849173,0.21508272
sluashed,0,0,0.0,NW,0.061734024,0.9382659
banked,295,1,2.653561978162053,LF,0.6858746,0.31412545
increasingly,5684,1,3.255621969490015,HF,0.9974596,0.002540398
pyramudal,0,0,0.0,NW,0.036047976,0.963952
ertuary,0,0,0.0,NW,0.061299495,0.9387005
squalls,44,1,1.8938941334724222,LF,0.9591362,0.040863823
diagnosing,549,1,2.333226827302685,LF,0.8551847,0.14481536
monogamy,630,1,2.9639320000801774,LF,0.653057,0.34694305
mendacoty,0,0,0.0,NW,0.041091423,0.95890856
lorbidding,0,0,0.0,NW,0.017552963,0.982447
filty,0,0,0.0,NW,0.031016862,0.9689831
patty,1978,1,4.043882589963898,HF,0.9986883,0.0013117035
counteracting,53,1,1.7689553968641223,LF,0.9379842,0.062015794
experimentegs,0,0,0.0,NW,0.08720733,0.9127926
chef,1418,1,4.075022833219718,HF,0.9777279,0.022272166
revisionist,1250,1,2.437962177822698,LF,0.76040304,0.23959702
rouseholder,0,0,0.0,NW,0.9772627,0.022737272
activism,1558,1,2.29183414214446,LF,0.969218,0.030781992
thuanchest,0,0,0.0,NW,0.04372597,0.95627403
curnouts,0,0,0.0,NW,0.011185756,0.9888143
depose,95,1,2.634256822966666,LF,0.8409432,0.15905681
fecite,0,0,0.0,NW,0.9080854,0.09191459
brilliance,1024,1,3.1726477344252513,HF,0.9981238,0.0018761597
functionabism,0,0,0.0,NW,0.08139452,0.9186055
submits,506,1,2.1949241291364032,LF,0.9421734,0.057826582
chiggers,48,1,1.7689553968641223,LF,0.87497616,0.12502383
sighting,1878,1,3.1949241291364037,HF,0.9994789,0.0005211152
powerful,32105,1,4.545172147470566,HF,0.9923018,0.0076981965
network,145633,1,4.218176588770115,HF,0.99366355,0.0063365046
stinking,1130,1,3.967612483818545,HF,0.8444184,0.15558156
kilogram,291,1,1.8938941334724222,LF,0.6201185,0.37988147
obides,0,0,0.0,NW,0.079794005,0.920206
Samoar,0,0,0.0,NW,0.82966954,0.17033039
ontener,0,0,0.0,NW,0.028738705,0.9712613
corset,656,1,2.9545919738260342,LF,0.9442818,0.05571813
revision,8583,1,2.7689553968641225,LF,0.98808306,0.011916942
palates,49,1,2.333226827302685,LF,0.56308013,0.4369199
tableau,255,1,2.2460766515837847,LF,0.87433374,0.12566628
hecide,0,0,0.0,NW,0.23624207,0.7637579
seismologipal,0,0,0.0,NW,0.00925671,0.99074334
glan,0,0,0.0,NW,0.16618533,0.8338146
overcast,304,1,2.6897741508164974,LF,0.9087218,0.09127819
chysical,0,0,0.0,NW,0.19660757,0.8033924
adherent,143,1,1.8938941334724222,LF,0.93774205,0.062257953
snictered,0,0,0.0,NW,0.20980723,0.7901927
production,42061,1,4.102066660139544,HF,0.94593424,0.054065738
vensuses,0,0,0.0,NW,0.012760727,0.9872393
spooping,0,0,0.0,NW,0.37681141,0.62318856
awaited,799,1,2.848136642911747,LF,0.9957152,0.004284824
paunted,0,0,0.0,NW,0.011355455,0.9886445
mawnbroker,0,0,0.0,NW,0.07928513,0.92071486
indisposed,33,1,3.0477089978169514,HF,0.92788607,0.07211397
jazz,13759,1,4.0764514347773355,HF,0.93195766,0.06804226
remonstruted,0,0,0.0,NW,0.39963877,0.60036117
seniars,0,0,0.0,NW,0.021134382,0.9788656
spualor,0,0,0.0,NW,0.06395506,0.93604493
louced,0,0,0.0,NW,0.68125457,0.31874546
reactive,1510,1,2.8938941334724224,LF,0.99969375,0.00030630588
fjorts,0,0,0.0,NW,0.01503565,0.9849643
frud,0,0,0.0,NW,0.14058927,0.8594107
fommencement,0,0,0.0,NW,0.12889539,0.87110466
gike,0,0,0.0,NW,0.20014809,0.7998519
airways,913,1,2.9545919738260342,LF,0.99799794,0.0020020115
brilliancy,18,1,1.7689553968641223,LF,0.7974952,0.20250477
Dassover,0,0,0.0,NW,0.03315262,0.9668474
streetcars,35,1,1.9908041464804787,LF,0.9893583,0.010641666
drirl,0,0,0.0,NW,0.041172743,0.95882726
privacy,13645,1,4.18113584465077,HF,0.99785185,0.0021481866
mudgeard,0,0,0.0,NW,0.010296335,0.9897037
gild,77,1,1.9908041464804787,LF,0.68956614,0.31043386
receded,127,1,2.2460766515837847,LF,0.8052394,0.1947606
televise,120,1,1.5928641378084412,LF,0.9742105,0.02578955
cheapen,109,1,2.522283063522734,LF,0.915941,0.08405899
ilterior,0,0,0.0,NW,0.0228464,0.97715366
chug,253,1,3.3710153881920846,HF,0.15023863,0.84976137
dishers,0,0,0.0,NW,0.0464395,0.9535605
implies,8152,1,3.20031916102311,HF,0.98287386,0.017126156
veed,0,0,0.0,NW,0.052087855,0.9479121
bronchi,28,1,1.5928641378084412,LF,0.8916249,0.10837505
pinkie,66,1,3.226332593388028,HF,0.5576515,0.44234845
huddling,55,1,1.8938941334724222,LF,0.812355,0.18764506
gotch,0,0,0.0,NW,0.036213674,0.9637863
lighfalutin,0,0,0.0,NW,0.030255951,0.969744
hyperbila,0,0,0.0,NW,0.13250338,0.8674966
floods,1308,1,3.062686153786604,HF,0.9926918,0.0073081483
cap,13881,1,4.272746079921303,HF,0.97326976,0.026730208
precariously,128,1,2.0699853925281033,LF,0.9557201,0.044279903
fueleg,0,0,0.0,NW,0.9276399,0.07236006
spareribs,28,1,2.653561978162053,LF,0.5768484,0.4231516
screethed,0,0,0.0,NW,0.3144799,0.6855201
ridong,0,0,0.0,NW,0.026775822,0.9732241
nereals,0,0,0.0,NW,0.083456196,0.91654384
simplicitios,0,0,0.0,NW,0.026263652,0.97373635
torpadoes,0,0,0.0,NW,0.008881831,0.99111813
ammealing,0,0,0.0,NW,0.029628955,0.970371
imtoxicate,0,0,0.0,NW,0.2828415,0.7171585
dismaying,50,1,1.5928641378084412,LF,0.5576338,0.44236615
Comanchu,0,0,0.0,NW,0.015841948,0.98415804
Pedri,0,0,0.0,NW,0.06295658,0.9370435
salvation,5143,1,3.7017672654757545,HF,0.96371233,0.036287647
flonsors,0,0,0.0,NW,0.05341261,0.9465874
comets,675,1,2.672045383856066,LF,0.72915655,0.2708434
thasing,0,0,0.0,NW,0.015946366,0.9840537
sugary,134,1,2.4959541248003845,LF,0.91042125,0.08957871
gombstones,0,0,0.0,NW,0.1727427,0.82725734
native,27377,1,3.917146593106134,HF,0.99857163,0.0014283669
Aegeat,0,0,0.0,NW,0.010169553,0.98983043
interment,44,1,2.136932182158717,LF,0.97389257,0.026107457
insole,91,1,1.7689553968641223,LF,0.41541588,0.5845841
walkwoys,0,0,0.0,NW,0.09241187,0.90758806
degrees,18124,1,4.255149653530571,HF,0.9985511,0.0014488698
scaly,191,1,2.522283063522734,LF,0.6943638,0.30563623
rompleteness,0,0,0.0,NW,0.003873122,0.99612695
howls,427,1,3.1047474987873156,HF,0.86695874,0.13304129
schematic,2021,1,3.062686153786604,HF,0.8705438,0.12945616
loafer,24,1,2.614053436878379,LF,0.82568705,0.174313
derrate,0,0,0.0,NW,0.14111447,0.8588855
consisped,0,0,0.0,NW,0.05644409,0.9435559
lockip,0,0,0.0,NW,0.009562321,0.9904377
gropping,0,0,0.0,NW,0.85362625,0.14637376
snowrall,0,0,0.0,NW,0.15321186,0.8467881
cashew,194,1,2.3710153881920846,LF,0.79748154,0.20251845
cruising,2340,1,3.4471701796095218,HF,0.9866851,0.013314933
lomfortably,0,0,0.0,NW,0.0443358,0.95566416
orchestir,0,0,0.0,NW,0.016058113,0.98394185
beaselessly,0,0,0.0,NW,0.027683096,0.9723169
stickpid,0,0,0.0,NW,0.22315663,0.77684337
eschewed,81,1,1.5928641378084412,LF,0.8472115,0.15278849
reexamine,145,1,2.4959541248003845,LF,0.63829875,0.36170128
hierarchical,2008,1,2.0699853925281033,LF,0.92947483,0.07052521
Machiavellion,0,0,0.0,NW,0.28903285,0.7109672
spheres,1290,1,2.672045383856066,LF,0.9873783,0.012621669
peret,0,0,0.0,NW,0.83449996,0.16550009
vopped,0,0,0.0,NW,0.03305379,0.9669462
cont,0,0,0.0,NW,0.8850194,0.11498054
injadicious,0,0,0.0,NW,0.0070999237,0.99290013
engineering,70438,1,3.8155806089560245,HF,0.96864116,0.031358823
Ednar,0,0,0.0,NW,0.030244257,0.9697557
collapsos,0,0,0.0,NW,0.015658835,0.9843412
professorship,107,1,2.0699853925281033,LF,0.9965947,0.0034052378
anomig,0,0,0.0,NW,0.014071319,0.9859287
manipulated,1805,1,3.2649619957441587,HF,0.9819043,0.018095654
brustee,0,0,0.0,NW,0.12665015,0.87334985
bedwoods,0,0,0.0,NW,0.32962212,0.6703779
shrased,0,0,0.0,NW,0.052713722,0.94728625
gnome,576,1,2.8103480820223474,LF,0.98465735,0.015342713
slushy,83,1,1.8938941334724222,LF,0.12814501,0.871855
understoad,0,0,0.0,NW,0.054204836,0.9457951
isjured,0,0,0.0,NW,0.06852427,0.93147576
modeling,8472,1,3.5613470863623764,HF,0.9904171,0.009582941
tellows,0,0,0.0,NW,0.6706687,0.32933122
paith,0,0,0.0,NW,0.015659753,0.9843403
biolomists,0,0,0.0,NW,0.78186566,0.21813431
flew,4963,1,4.187256688183868,HF,0.99671125,0.003288736
metallurgy,347,1,2.136932182158717,LF,0.8682728,0.13172728
Oregoniuns,0,0,0.0,NW,0.18887481,0.81112516
despurate,0,0,0.0,NW,0.08169257,0.9183074
veterinary,1964,1,2.848136642911747,LF,0.991812,0.008188054
houchstone,0,0,0.0,NW,0.16391471,0.8360853
contact,141845,1,4.811136991379889,HF,0.98066276,0.019337274
taceless,0,0,0.0,NW,0.013256474,0.98674357
hotdogs,108,1,2.437962177822698,LF,0.9749313,0.025068745
hultilateral,0,0,0.0,NW,0.022244416,0.97775555
trapdoors,27,1,1.5928641378084412,LF,0.95007765,0.04992232
haircuts,204,1,3.016110011745249,HF,0.9672829,0.03271711
tasterfully,0,0,0.0,NW,0.59733963,0.40266037
croprietor,0,0,0.0,NW,0.5300626,0.46993732
constellotions,0,0,0.0,NW,0.014289843,0.98571014
rundown,699,1,3.16689540553616,HF,0.8860581,0.113941856
pet,14817,1,4.304671366849632,HF,0.97885895,0.021141075
herges,0,0,0.0,NW,0.108780175,0.8912198
outlining,848,1,2.2460766515837847,LF,0.52915883,0.47084117
frab,0,0,0.0,NW,0.16946322,0.8305367
oftentimos,0,0,0.0,NW,0.12605608,0.87394387
kleptomania,16,1,1.9908041464804787,LF,0.13863349,0.8613665
accompanist,156,1,2.333226827302685,LF,0.95894563,0.04105437
chattels,52,1,2.0699853925281033,LF,0.8881028,0.1118972
Bogarmian,0,0,0.0,NW,0.023806361,0.97619367
flagship,1482,1,2.9908041464804787,LF,0.99665195,0.0033481058
scallywag,91,1,1.8938941334724222,LF,0.22740994,0.77259004
effluent,203,1,1.9908041464804787,LF,0.8923344,0.10766564
scretches,0,0,0.0,NW,0.11385604,0.8861439
cookish,0,0,0.0,NW,0.106899895,0.8931001
scales,3920,1,3.30886748144324,HF,0.997437,0.002563007
deflectiun,0,0,0.0,NW,0.01874615,0.98125386
pathway,968,1,3.062686153786604,HF,0.9914187,0.008581326
caught,22729,1,4.972350951525715,HF,0.9985291,0.0014708631
tabs,3002,1,3.3292606400850837,HF,0.8984064,0.10159365
revoked,1076,1,3.098014116128347,HF,0.99544746,0.0045525725
throttled,156,1,1.8938941334724222,LF,0.91660774,0.083392285
chosphorescent,0,0,0.0,NW,0.029562527,0.97043747
Newtol's,0,0,0.0,NW,0.020189032,0.979811
inauguration,381,1,2.3710153881920846,LF,0.9944701,0.005529884
crab,980,1,3.8396088475322827,HF,0.99932396,0.00067606446
voltmuter,0,0,0.0,NW,0.030230818,0.9697692
barlic,0,0,0.0,NW,0.0039384086,0.9960616
pencil,3021,1,3.9942646785899854,HF,0.9943218,0.005678232
mollop,0,0,0.0,NW,0.1430528,0.8569472
emports,0,0,0.0,NW,0.52884674,0.47115323
chortling,43,1,1.7689553968641223,LF,0.7113815,0.28861848
drim,0,0,0.0,NW,0.08830684,0.91169316
characterastics,0,0,0.0,NW,0.19681297,0.803187
negativism,65,1,1.7689553968641223,LF,0.78743845,0.21256155
utderwriting,0,0,0.0,NW,0.30641744,0.6935826
lir,0,0,0.0,NW,0.16630563,0.8336944
pistols,1613,1,3.2786058764107047,HF,0.98177874,0.018221289
licuntious,0,0,0.0,NW,0.030095242,0.9699047
everyday,7270,1,4.036908933726517,HF,0.9965138,0.003486216
